"incident_id","incident_date","incident_time","updated_date","state","city_or_county","address","business_location_name","latitude","longitude","killed","injured","victims_killed","victims_injured","suspects_killed","suspects_injured","suspects_arrested","incident_characteristics","sources","date_fixed","year"
2640219,"July 2, 2023","12:30 AM",1751490539,"Maryland","Baltimore","800 block of Gretna Ct","Brooklyn Homes",39.2305,-76.6013,2,28,2,27,0,1,5,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Possession of gun by felon or prohibited person, Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","c(""https://baltimorewitness.org/city-leaders-announce-attempted-murder-arrest-in-brooklyn-homes-critical-incident/"", ""https://www.wbal.com/mother-of-a-mass-shooting-victim-honors-her-daughters-memory-with-aaliyah-day"", ""https://www.wmar2news.com/local/shooter-involved-in-brooklyn-day-mass-shooting-sentenced-to-10-years-in-prison"", ""https://www.capitalgazette.com/2024/06/27/brooklyn-mass-shooting-anniversary/"", ""https://baltimorewitness.org/latest-brooklyn-day-shooting-defendant-pleads-guilty/"", ""https://www.wbal.com/4th-person-pleads-guilty-in-brooklyn-homes-mass-shooting/"", 
""https://www.baltimoresun.com/2024/05/13/guilty-pleas-brooklyn-homes-mass-shooting/"", ""https://www.cbsnews.com/baltimore/news/teen-charged-in-baltimore-mass-shooting-to-take-plea-deal-attorney-says/"", ""https://www.cbsnews.com/baltimore/news/baltimore-city-council-public-safety-committee-holds-hearing-on-brooklyn-homes-mass-shooting/"", ""https://www.wbaltv.com/article/mass-shooting-gretna-court-south-baltimore/44407826#"", ""https://www.washingtonpost.com/dc-md-va/2023/08/30"")","2023-07-02",2023
3251635,"July 2, 2025","11:06 PM",1751900276,"Illinois","Chicago","311 W Chicago Ave","Artis Restaurant and Lounge",41.8963,-87.6362,4,14,4,14,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Gang involvement, Notable Individuals - Celebrity [Individuals - entertainment, media, influencer, politician], Musicians, Bar/club incident - in or around establishment, House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC
","c(""https://x.com/SPOTNEWSonIG/status/1940623217607299077"", ""https://apnews.com/article/chicago-shooting-2f47e213cae908d6a52439e5cdae44f9"", ""https://citizen.com/-OUDSqDtrAuyRtker2cj?_branch_match_id=1465734086567816481&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXT8%2FXS84syaxKzdNLzs%2FVL44wyggsDDVyD02yrytKTUstKsrMS49PKsovL04tsnXOKMrPTQUA6ju2HTwAAAA%3D"", ""https://x.com/tparon/status/1940632208252997953/photo/2"", ""https://www.cbsnews.com/chicago/news/artis-lounge-mass-shooting-river-north-nightclub/"", 
""https://www.fox32chicago.com/news/chicago-mass-shooting-river-north"", ""https://chicago.suntimes.com/crime/2025/07/03/artis-bar-mass-shooting-chicago-river-north-release-party"", ""https://abc7chicago.com/post/river-north-chicago-mass-shooting-victims-outside-artis-nightclub-last-night-include-hairstylist-health-care-worker/16935658/"", ""https://cwbchicago.com/2025/07/video-shows-gang-signs-thrown-moments-before-drive-by-gunmen-killed-4-injured-14.html"")","2025-07-02",2025
161063,"July 20, 2014","5:00 AM",1641095025,"Nevada","Las Vegas","3400 block of N Rancho Dr","N/A",36.2207,-115.215,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","https://www.reviewjournal.com/local/local-las-vegas/police-3-shot-one-killed-while-leaving-party-in-early-morning-shooting/","2014-07-20",2014
160998,"July 20, 2014","N/A",1487273402,"Illinois","East Saint Louis","5103 block of Bunkum Rd","Metro East Night Club",38.6234,-90.0958,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.kmov.com/news/crime/Teenager-killed-in-shootout-at-Metro-East-strip-club-267845511.html"", ""http://www.stltoday.com/news/local/crime-and-courts/gunman-fatally-shoots-one-injures-three-outside-washington-park-strip/articl"")","2014-07-20",2014
377878,"July 20, 2015","N/A",1753763401,"New York","Bronx","E. 153rd St. and Grand Concourse","Franz Sigel Park",40.8211,-73.9257,0,6,0,6,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.nydailynews.com/new-york/nyc-crime/5-youths-wounded-gunfire-erupts-barbecue-bronx-park-article-1.2297516"", ""http://nypost.com/2015/07/20/six-shot-at-nyc-park-party-in-the-bronx/"")","2015-07-20",2015
608787,"July 20, 2016","N/A",1562261494,"California","Fresno","5100 block of E Hedges Ave","Villa Bonita Apartments",36.7594,-119.721,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://www.yourcentralvalley.com/news/three-men-shot-a-fourth-wounded-by-shrapnel-in-se-fresno","2016-07-20",2016
1167806,"July 20, 2018","12:07 AM",1532239202,"New Jersey","Elizabeth","323 Irvington Ave","Canadian Fried Chicken",40.6713,-74.2191,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.rlsmedia.com/article/four-shot-near-elizabeth-fire-headquarters","2018-07-20",2018
1169656,"July 20, 2018","11:45 PM",1532333701,"Washington","Sunnyside","500 block of S 15th St","N/A",46.3237,-120.001,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","http://www.nbcrightnow.com/story/38702615/gunman-opens-fire-into-backyard-killing-one-person","2018-07-20",2018
1452617,"July 20, 2019","3:30 AM",1563683349,"Illinois","Chicago","2401 N Lake Shore Dr","Theater on the Lake",41.9271,-87.6307,0,7,0,7,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap)","c(""https://chicago.suntimes.com/crime/2019/7/20/20701740/6-wounded-in-shootout-outside-theater-on-the-lake-in-lincoln-park-fullerton-parkway"", ""https://www.chicagotribune.com/news/criminal-justice/ct-lincoln-park-shooting-theater-on-the-lake-20190720-wwbr3zlu6bgjpnxriq2x2ozwbu-story.html"", ""https://chicago.cbslocal.com/2019/07/20/lincoln-park-shooting/"")","2019-07-20",2019
1452654,"July 20, 2019","12:30 AM",1564775101,"Pennsylvania","Clairton","501 Waddell Ave","N/A",40.2943,-79.8866,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://kvoa.com/ap-national-news/2019/07/20/graduation-party-shooting-wounds-4-no-arrests-reported/"", ""https://pittsburgh.cbslocal.com/2019/07/20/clairton-graduation-party-shooting/"", ""https://www.wtae.com/article/4-teens-shot-during-graduation-party-in-clairton/28454493"", ""https://triblive.com/local/pittsburgh-allegheny/four-teens-suffer-gunshot-wounds-at-clairton-graduation-party/"")","2019-07-20",2019
1740533,"July 20, 2020","6:33 PM",1596165115,"Virginia","Richmond","6850 Forest Hill Ave","McDonald’s",37.5384,-77.5211,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.wric.com/news/local-news/richmond/police-investigating-near-richmond-mcdonalds-after-shooting-reported/"", ""https://richmond.com/news/local/crime/1-dead-4-injured-in-shooting-on-forest-hill-avenue/article_79896aa1-c488-5128-a8a9-0fee20b6538a.html"", ""https://www.wtvr.com/news/local-news/police-identify-man-killed-in-richmond-mcdonalds-shooting"", ""https://www.wtvr.com/news/local-news/family-grieves-following-death-of-19-year-old-fatally-shot-at-richmond-mcdonalds"")","2020-07-20",2020
1740615,"July 20, 2020","7:59 PM",1595300402,"Illinois","Chicago","S Lawndale Ave and W Douglas Blvd","N/A",41.8624,-87.7177,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/SPOTNEWSonIG/status/1285378934117466114"", ""https://chicago.cbslocal.com/2020/07/20/4-people-shot-wounded-in-north-lawndale/"")","2020-07-20",2020
2068568,"July 20, 2021","6:00 AM",1636155357,"Texas","Jacksonville","16241 TX-110","N/A",32.0216,-95.1025,4,0,4,0,0,0,3,"Shot - Dead (murder, accidental, or suicide), Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Armed robbery with injury/death and/or evidence of DGU found, Stolen/Illegally owned gun{s} recovered during arrest/warrant","c(""https://www.kxan.com/news/texas/4-people-found-dead-at-home-north-of-new-summerfield-deputies-searching-for-person-of-interest/"", ""https://twitter.com/USNewsBlock/status/1417537239597322244"", ""https://www.ketk.com/news/crime-public-safety/multiple-bodies-found-at-home-north-of-new-summerfield-deputies-searching-for-person-of-interest/"", ""https://www.ketk.com/news/local-news/exclusive-family-of-quadruple-murder-victims-remembers-them-as-beautiful-spirits/"", ""https://www.kwtx.com/2021/07/21/3-arrested-connection-with-cherokee-county-quadruple-homicide/"", 
""https://www.nbcdfw.com/news/local/texas-news/4-killed-during-robbery-in-east-texas-home-3-arrested/2688058/"")","2021-07-20",2021
2658784,"July 20, 2023","7:44 PM",1689965361,"North Carolina","Greensboro","1900 block of Brice St","N/A",36.0676,-79.8232,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Drug Sales or Trafficking","c(""https://www.wfmynews2.com/article/news/crime/shooting-on-brice-street-in-greensboro/83-3e02d24e-92fb-4972-8e34-a6939c39ab00"", ""https://www.wxii12.com/article/greensboro-brice-street-shooting-four-hospitalized/44605308"")","2023-07-20",2023
2973281,"July 20, 2024","2:25 AM",1736982362,"California","Vista","Civic Center Dr","N/A",33.1967,-117.234,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://timesofsandiego.com/crime/2024/07/20/one-dead-three-injured-in-san-diego-county-shooting/"", ""https://www.cbs8.com/article/news/local/sheriffs-investigating-shooting-that-left-1-dead-3-hurt/509-7ec2a488-33ce-44a8-9a8a-7750d61ee2f8"", ""https://www.ivpressonline.com/news/teenager-shot-to-death-identified/article_8178417e-492a-11ef-a13f-dfe323b56849.html"", ""https://www.sdsheriff.gov/Home/Components/News/News/3159/514"")","2024-07-20",2024
3266723,"July 20, 2025","12:20 PM",1753047001,"Illinois","Chicago","4935 W Ferdinand St","N/A",41.8893,-87.7495,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://twitter.com/SPOTNEWSonIG/status/1947006954020196600","2025-07-20",2025
3267641,"July 20, 2025","11:00 PM",1753150732,"Mississippi","Waynesboro","Turner St and Grey St","N/A",31.6773,-88.6525,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.wjtv.com/news/pine-belt/five-injured-in-waynesboro-drive-by-shooting/","2025-07-20",2025
161302,"July 21, 2014","N/A",1429798087,"New Jersey","Irvington","36 Welland Avenue","N/A",40.7172,-74.2289,0,6,0,6,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://www.nj.com/essex/index.ssf/2014/07/six_injured_after_fight_ends_in_gunfire_in_irvington_police_say.html#incart_river","2014-07-21",2014
162008,"July 21, 2014","N/A",1430244132,"Tennessee","Memphis","300 block of Foote Park Lane","N/A",35.1329,-90.0452,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.wmcactionnews5.com/story/26076162/multiple-people-shot-in-downtown-memphis-police-searching-for-armed-suspect"", ""http://www.walb.com/story/26076162/multiple-people-shot-in-downtown-memphis-police-searching-for-armed-suspect"")","2014-07-21",2014
378452,"July 21, 2015","N/A",1451516640,"Florida","Miami Gardens","Northwest 25th Avenue and Miami Gardens Drive","Mint Lounge",25.9411,-80.2434,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""http://www.wsvn.com/story/29597409/shooting-outside-miami-gardens-night-club-leaves-1-dead"", ""http://www.wsvn.com/story/29681933/police-arrest-suspect-in-murder-outside-nightclub"", ""http://www.miamiherald.com/news/local/community/miami-dade/miami-gardens/article27995416.html"")","2015-07-21",2015
609402,"July 21, 2016","N/A",1469256301,"Illinois","Chicago","4400 block of South Leamington","N/A",41.8128,-87.7522,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Gang involvement","http://chicago.suntimes.com/news/four-wounded-in-austin-shooting/","2016-07-21",2016
1168828,"July 21, 2018","12:44 AM",1532223001,"Maryland","Baltimore","1000 block of Dundalk Ave","N/A",39.2824,-76.5367,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.baltimoresun.com/news/maryland/crime/bs-md-ci-shootings-20180721-story.html"", ""https://www.facebook.com/BaltimoreCityPolice/posts/10155407565201956"")","2018-07-21",2018
1169103,"July 21, 2018","9:40 PM",1532538001,"Illinois","Chicago","3100 block of W Fulton St","N/A",41.8868,-87.704,2,5,2,5,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://chicago.suntimes.com/news/multiple-people-shot-in-east-garfield-park/"", ""https://chicago.suntimes.com/news/second-man-dies-7-shot-east-garfield-park-mass-shooting/"")","2018-07-21",2018
1453327,"July 21, 2019","3:25 AM",1563717603,"Illinois","Chicago","3900 block of Roosevelt Rd","N/A",41.8664,-87.7229,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://chicago.suntimes.com/crime/2019/7/21/20702560/4-wounded-lawndale-shooting-roosevelt-road","2019-07-21",2019
1453884,"July 21, 2019","9:00 PM",1563803665,"District of Columbia","Washington","2300 block of 15th St NE","N/A",38.9209,-76.9824,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/DCPoliceDept/status/1153112729479237632"", ""https://www.wusa9.com/video/news/crime/triple-shooting-in-northeast-dc/65-effe3562-ca32-409b-818e-25c071344326"", ""https://www.nbcwashington.com/news/local/5-Wounded-1-Killed-in-Shootings-Sunday-Night-in-DC-513029411.html"")","2019-07-21",2019
1741838,"July 21, 2020","6:24 PM",1595604601,"Illinois","Chicago","1018 W 79th St","Rhodes Funeral Services",41.7507,-87.6497,0,15,0,15,0,0,0,"Shot - Wounded/Injured, Accidental Shooting, Accidental Shooting - Injury, Stray bullet, Defensive Use, Defensive Use - Shots fired, no injury/death, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Gang involvement","c(""https://twitter.com/chrissmith/status/1285727868014735360"", ""https://twitter.com/SPOTNEWSonIG/status/1285718604844077062"", ""https://www.chicagotribune.com/news/breaking/ct-gresham-mass-shooting-chicago-violence-20200722-d2ycyolqfvdsnjc2igldpe2g2u-story.html"", ""https://chicago.suntimes.com/crime/2020/7/21/21333544/multiple-people-shot-gresham-79th-gun-violence"", ""https://abc7chicago.com/14-shot-at-auburn-gresham-funeral--home-police-say/6328084/"", ""https://www.cbsnews.com/news/15-injured-shooting-south-side-chicago-funeral-home/"", 
""https://www.nbcchicago.com/news/local/police-release-new-details-on-shootout-at-funeral-that-wounded-15-people/2309250/"", ""https://chicago.suntimes.com/crime/2020/7/22/21334970/gang-feud-mass-shooting-funeral-home-auburn-gresham"")","2020-07-21",2020
